name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Polonnaruwa,2020-06-21,35,26.6,29.7,39.5,26.6,33.5,23.3,69.5,0.083,100,4.17,rain,0,0,56.2,27,249,1006.8,89.3,20,206.6,17.9,8,,2020-06-21T05:50:18,2020-06-21T18:25:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-06-22,34.8,25.9,29.8,39.1,25.9,33.5,23.1,68,0.165,100,4.17,rain,0,0,52.2,24.1,251.8,1005.4,86,20,215.5,18.7,7,,2020-06-22T05:50:31,2020-06-22T18:25:36,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-06-23,36.3,26.2,29.4,41.1,26.2,33.2,23.5,72.1,2.7,100,12.5,rain,0,0,33.8,16.6,254.8,1006.4,94,20,188.2,16.4,7,,2020-06-23T05:50:44,2020-06-23T18:25:48,0.07,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-06-24,37.6,24.7,28.6,41.6,24.7,30.8,23.5,75.8,27.496,100,12.5,rain,0,0,25.6,7.9,249.7,1006.5,93.1,19.5,213.5,18.6,8,,2020-06-24T05:50:58,2020-06-24T18:26:00,0.11,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-06-25,33.6,24.5,27.3,40.9,24.5,29.2,24.1,83.7,17.815,100,25,rain,0,0,30.2,13.7,239,1006.1,95.4,18.1,178.4,15.3,8,,2020-06-25T05:51:12,2020-06-25T18:26:12,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-06-26,31.5,24.2,27.6,35.2,24.2,29.6,23.3,78.1,10.357,100,20.83,rain,0,0,40.3,19.8,236.9,1006.3,91.5,19,183.4,15.8,7,,2020-06-26T05:51:26,2020-06-26T18:26:23,0.18,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-06-27,34.1,25.6,29.2,38.6,25.6,32,22.6,68.8,0.781,100,8.33,rain,0,0,55.4,25.6,243.7,1006.3,52.2,20,252.6,22,8,,2020-06-27T05:51:40,2020-06-27T18:26:33,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-06-28,34.1,24.8,29.2,39.5,24.8,32.4,23,70.1,0.9,100,4.17,rain,0,0,51.8,22.7,243.2,1005.8,55.1,20,246.1,21.4,8,,2020-06-28T05:51:54,2020-06-28T18:26:44,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-06-29,34.8,25.8,29.5,40.7,25.8,33.2,23.4,70.8,1.003,100,8.33,rain,0,0,44.6,23,241.5,1005.3,70.5,20,241.9,21,9,,2020-06-29T05:52:08,2020-06-29T18:26:53,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-06-30,33.3,26,29.3,38,26,32.9,23.3,70.7,0.132,100,4.17,rain,0,0,43.9,20.9,242.7,1005.4,92.8,20,155.8,13.6,5,,2020-06-30T05:52:22,2020-06-30T18:27:03,0.32,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-01,34.8,25.7,29.9,39.6,25.7,33.6,23.1,67.9,0,0,0,,0,0,49.7,22.3,244.8,1006.2,69.7,20,247.1,21.4,9,,2020-07-01T05:52:37,2020-07-01T18:27:11,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-02,34.8,26,29.8,39.8,26,33.6,23.1,68,0.3,100,4.17,rain,0,0,47.9,22,242.1,1005.9,72.8,20,254.4,22,8,,2020-07-02T05:52:51,2020-07-02T18:27:20,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-03,32.5,25.5,29,35.8,25.5,32,22.8,70,0.689,100,8.33,rain,0,0,58.7,22.7,243.3,1006.3,94.2,20,177,15.2,7,,2020-07-03T05:53:05,2020-07-03T18:27:27,0.43,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-04,34.5,26.2,29.6,38.6,26.2,32.7,22.3,65.9,0.083,100,4.17,rain,0,0,56.5,26.3,241.1,1006.4,89.1,20,240.5,20.8,9,,2020-07-04T05:53:19,2020-07-04T18:27:34,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-05,35.7,25.6,30.2,38.9,25.6,32.9,21.7,62.1,0,0,0,,0,0,56.2,25.2,242.7,1006,68.5,20,263.1,22.7,9,,2020-07-05T05:53:34,2020-07-05T18:27:41,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-06,35.3,26.2,29.8,39,26.2,32.9,22.3,65.2,0,0,0,,0,0,54.7,25.6,248.7,1005.8,85.7,20,250.5,21.7,8,,2020-07-06T05:53:48,2020-07-06T18:27:47,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-07,37.6,25.6,30.2,42.1,25.6,33.3,22.8,66.4,3.845,100,25,rain,0,0,50.4,21.6,249.8,1006.9,58.5,20,263.9,22.9,9,,2020-07-07T05:54:02,2020-07-07T18:27:52,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-08,37.7,25.6,29.6,41.9,25.6,32.7,23.3,70.8,8.826,100,4.17,rain,0,0,29.9,11.9,250.3,1007.4,94.3,20,231.2,19.9,8,,2020-07-08T05:54:16,2020-07-08T18:27:57,0.6,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-09,36.9,24.3,28.3,41.7,24.3,30.6,24,79.6,32.068,100,29.17,rain,0,0,20.5,7.9,247,1007,90.3,19.3,227.3,19.6,8,,2020-07-09T05:54:29,2020-07-09T18:28:00,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-10,32.9,24.3,27.5,39,24.3,29.8,24,82.1,13.181,100,16.67,rain,0,0,41.8,16.6,253,1007.6,89,19.3,200.7,17.4,8,,2020-07-10T05:54:43,2020-07-10T18:28:04,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-11,32.9,24,28,37.8,24,30.3,22.8,74.1,0.2,100,8.33,rain,0,0,41,20.2,244.9,1007.5,83.3,20,217.9,18.9,8,,2020-07-11T05:54:56,2020-07-11T18:28:06,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-12,32.9,24.8,28.7,37.1,24.8,31.1,22.6,70.4,0.149,100,4.17,rain,0,0,55.8,25.2,248.6,1006.8,90.3,20,222.6,19.3,8,,2020-07-12T05:55:10,2020-07-12T18:28:08,0.73,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-13,33.4,25.1,29,38.1,25.1,32,22.7,69.7,0.2,100,4.17,rain,0,0,45.4,20.5,242.2,1006,90.8,20,197.6,17,7,,2020-07-13T05:55:22,2020-07-13T18:28:09,0.75,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-14,34.7,25.2,29.7,40.4,25.2,33.1,23,68.6,0,0,0,,0,0,44.3,18.4,242,1005.4,79.1,20,243.4,21,9,,2020-07-14T05:55:35,2020-07-14T18:28:10,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-15,34.4,25.7,29.4,40.1,25.7,33,23.2,70.2,3.626,100,12.5,rain,0,0,46.8,22.3,240.2,1005.6,88.9,20,217.4,18.5,8,,2020-07-15T05:55:48,2020-07-15T18:28:09,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-16,33.9,25.6,28.6,37.8,25.6,31.4,22.7,71.1,2.672,100,12.5,rain,0,0,52.6,23.8,247.1,1005.6,91.7,20,216.4,18.8,8,,2020-07-16T05:56:00,2020-07-16T18:28:08,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-17,32.7,25.4,29.1,37.6,25.4,32.6,23.2,71.4,0.1,100,4.17,rain,0,0,41,20.2,247.9,1005.7,88,20,163.6,14,6,,2020-07-17T05:56:12,2020-07-17T18:28:07,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-18,37.3,25.2,28.8,41.5,25.2,31.7,23.5,74.9,6.332,100,16.67,rain,0,0,22.7,6.8,238.3,1006,81.2,19.7,244.7,21.1,9,,2020-07-18T05:56:23,2020-07-18T18:28:04,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-19,33.7,24.9,28.3,40.3,24.9,31.5,24.2,79.2,1.065,100,8.33,rain,0,0,25.9,9.4,115.2,1006.4,83,20,205.4,17.7,9,,2020-07-19T05:56:34,2020-07-19T18:28:01,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-20,31.1,23.6,26.7,35.1,23.6,28,23.6,83.7,4.395,100,12.5,rain,0,0,24.1,14.4,243.3,1006.6,87.3,19.6,199.7,17.3,7,,2020-07-20T05:56:45,2020-07-20T18:27:57,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-21,34.6,23.8,28.2,39.1,23.8,30.7,22.7,73.7,0,0,0,,0,0,30.6,11.2,219.9,1007.3,85.9,20,238.6,20.6,8,,2020-07-21T05:56:56,2020-07-21T18:27:52,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-22,34.4,24.5,28.1,40.6,24.5,31,23.7,78,0.509,100,8.33,rain,0,0,30.2,8.3,237.4,1007.5,86,19.6,244,21,9,,2020-07-22T05:57:06,2020-07-22T18:27:46,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-23,34.2,24.4,27.6,39.2,24.4,29.9,23.5,79.1,5.311,100,16.67,rain,0,0,33.8,15.5,242.6,1007.4,89.3,19.7,248.2,21.3,8,,2020-07-23T05:57:16,2020-07-23T18:27:40,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-24,32.9,23.8,28.2,37.3,23.8,30,21.9,69.6,0.2,100,4.17,rain,0,0,52.9,21.6,243.6,1008.4,60.2,20,227.3,19.8,7,,2020-07-24T05:57:25,2020-07-24T18:27:33,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-25,32.6,24.4,28,36.2,24.4,30.1,22.3,72,0.5,100,8.33,rain,0,0,43.9,22.7,245.1,1008.7,81.7,20,171.4,14.9,7,,2020-07-25T05:57:34,2020-07-25T18:27:25,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-26,32,25.6,28.3,36.2,25.6,30.6,22.7,72.3,0.3,100,4.17,rain,0,0,54,23.8,257.4,1009.5,91,19.9,242.6,21,9,,2020-07-26T05:57:42,2020-07-26T18:27:16,0.2,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-27,32.9,25.3,28,37.1,25.3,30.5,22.9,74.3,3.2,100,12.5,rain,0,0,41.8,20.2,257,1008.1,96.1,19.9,193.6,16.8,7,,2020-07-27T05:57:51,2020-07-27T18:27:07,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-28,28.5,24.1,26,32.1,24.1,26.5,23.2,84.9,17.588,100,25,rain,0,0,29.5,12.2,246.8,1007,99.1,19.5,98.4,8.7,5,,2020-07-28T05:57:58,2020-07-28T18:26:57,0.27,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-29,31.6,24.8,27.7,35.2,24.8,29.6,23,76.5,9.453,100,33.33,rain,0,0,54.7,23.8,252.9,1006.2,76,20,235.3,20.3,9,,2020-07-29T05:58:06,2020-07-29T18:26:45,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-30,32.7,24.3,28.2,36.6,24.3,30.3,22.3,71.3,1.009,100,8.33,rain,0,0,53.3,25.6,244.5,1006.8,76.7,19.7,246.7,21.2,9,,2020-07-30T05:58:12,2020-07-30T18:26:34,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-07-31,33.9,24.7,29,38.5,24.7,31.9,22.6,69.5,0.083,100,4.17,rain,0,0,56.2,28.4,240.4,1006.4,51.4,20,252.1,21.8,8,,2020-07-31T05:58:19,2020-07-31T18:26:21,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-08-01,33.1,25.5,28.7,36.9,25.5,31.4,22.4,69.7,0.596,100,12.5,rain,0,0,52.9,23.4,242.2,1007,81.8,20,178.3,15.5,7,,2020-08-01T05:58:25,2020-08-01T18:26:08,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-08-02,32.8,25.8,28.5,36.8,25.8,31.2,22.9,72.6,2.216,100,29.17,rain,0,0,61.9,27.4,244.9,1007.5,91.3,19.7,193.1,16.7,6,,2020-08-02T05:58:30,2020-08-02T18:25:54,0.45,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-08-03,31.3,26.2,28.2,35.4,26.2,30.5,22.8,73.3,0.337,100,20.83,rain,0,0,72.4,31.7,246.8,1006.5,97.1,19.9,207.5,18.1,8,,2020-08-03T05:58:35,2020-08-03T18:25:39,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-08-04,33,26.1,28.7,36.7,26.1,31.5,22.6,70.3,2.492,100,25,rain,0,0,74.2,31,248.8,1005.3,96.1,19.7,257.4,22.3,9,,2020-08-04T05:58:40,2020-08-04T18:25:23,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-08-05,33.5,25.6,29.1,37,25.6,32,22.5,68.9,0.539,100,12.5,rain,0,0,74.9,28.4,244.2,1004.5,87.6,20,228.2,19.7,8,,2020-08-05T05:58:44,2020-08-05T18:25:07,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-08-06,31.7,24.5,27.6,35.3,24.5,29.6,23,76.6,5.984,100,29.17,rain,0,0,75.2,29.2,241.2,1006,91.8,19.6,163.6,14.1,8,,2020-08-06T05:58:48,2020-08-06T18:24:50,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-08-07,32.2,25.8,28.4,37.1,25.8,31.3,23.3,74.5,4.492,100,33.33,rain,0,0,74.2,30.6,250.5,1007.2,89.8,20,174,15.2,7,,2020-08-07T05:58:51,2020-08-07T18:24:32,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-08-08,32.9,25.6,28.5,36.6,25.6,31.3,22.6,71,1.742,100,12.5,rain,0,0,60.5,29.5,251,1007.4,94.3,20,216.7,18.5,9,,2020-08-08T05:58:54,2020-08-08T18:24:13,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-08-09,31,25.3,27.2,35,25.3,28.7,22.8,77.4,4.843,100,29.17,rain,0,0,51.8,22.7,255,1007.5,98.8,19.9,109.2,9.2,4,,2020-08-09T05:58:56,2020-08-09T18:23:54,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2020-08-10,33.2,24.8,28.3,37.1,24.8,30.2,22.4,71.4,1.571,100,25,rain,0,0,60.8,27.4,249.2,1007.6,80.3,20,233.7,20.1,10,,2020-08-10T05:58:58,2020-08-10T18:23:34,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
