name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Trincomalee, Sri Lanka",2015-03-22,31.4,23.4,27.3,37.2,23.4,29.5,23.1,78.2,0,0,0,,0,0,23,13,77.3,1012.2,19.2,20,301.8,26,10,,2015-03-22T06:08:29,2015-03-22T18:15:52,0.06,Clear,Clear conditions throughout the day.,clear-day,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-03-23,32.9,23.7,27.4,38.4,23.7,29.1,23.3,79.3,0,0,0,,0,0,22.7,12.2,125.9,1010.9,4.4,20,311,26.8,10,,2015-03-23T06:07:57,2015-03-23T18:15:48,0.1,Clear,Clear conditions throughout the day.,clear-day,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-03-24,32.1,23.4,27.1,36.5,23.4,28.5,23,79.7,0,0,0,,0,0,24.8,14,120.9,1010.3,12.6,20,307.2,26.4,10,,2015-03-24T06:07:24,2015-03-24T18:15:44,0.13,Clear,Clear conditions throughout the day.,clear-day,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-03-25,32.7,23.4,27.5,38.9,23.4,29.6,22.9,77.1,0,0,0,,0,0,24.5,17.3,111.4,1010.8,8.8,20,298.7,25.7,10,,2015-03-25T06:06:52,2015-03-25T18:15:41,0.16,Clear,Clear conditions throughout the day.,clear-day,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-03-26,32.2,25.2,28.2,39.6,25.2,31.9,23.9,78.2,0.7,100,29.17,rain,0,0,34.6,20.5,86.9,1011.8,51.2,20,260.1,22.5,9,,2015-03-26T06:06:20,2015-03-26T18:15:37,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-03-27,28.7,24.7,26.6,34.8,24.7,28.4,24.5,88.4,49.7,100,16.67,rain,0,0,31.7,15.8,64.7,1012.3,66,18.6,239.7,20.6,9,,2015-03-27T06:05:47,2015-03-27T18:15:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-03-28,30.9,24.7,27.4,38.7,24.7,30.2,24.7,85.5,0.1,100,4.17,rain,0,0,32,18.7,75,1011.4,49,18.8,242.9,20.9,9,,2015-03-28T06:05:15,2015-03-28T18:15:29,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-03-29,31.4,25.4,27.7,39.6,25.4,31,24.7,83.9,3.7,100,12.5,rain,0,0,29.2,15.5,92.7,1010.2,62.2,20,251.2,21.8,9,,2015-03-29T06:04:43,2015-03-29T18:15:25,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-03-30,31.9,25.7,28.2,41.5,25.7,32.1,24.9,82.9,2.2,100,37.5,rain,0,0,30.6,18,106.4,1010,50.1,20,270.2,23.3,9,,2015-03-30T06:04:10,2015-03-30T18:15:21,0.33,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-03-31,31.9,25.4,28.2,41.3,25.4,32.1,24.9,82.7,1.1,100,29.17,rain,0,0,29.5,16.9,104.5,1010.3,53.6,20,247.9,21.5,8,,2015-03-31T06:03:38,2015-03-31T18:15:18,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-01,32.4,26.4,28.3,41.3,26.4,32.6,24.9,82,1.6,100,41.67,rain,0,0,31,16.6,116,1010.2,73.4,20,237.3,20.5,8,,2015-04-01T06:03:06,2015-04-01T18:15:14,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-02,32.4,25.2,28.2,40.6,25.2,31.6,24.5,80.9,1.6,100,20.83,rain,0,0,25.9,37.1,141.5,1009.9,82.6,20,263.1,22.6,9,,2015-04-02T06:02:34,2015-04-02T18:15:10,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-03,32.7,24.2,28.5,40.2,24.2,32.4,24.5,79.5,0.7,100,12.5,rain,0,0,21.2,11.5,158.4,1008.1,57.2,20,282.3,24.3,10,,2015-04-03T06:02:02,2015-04-03T18:15:07,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-04,33.2,25.7,29,43.3,25.7,33.4,24.8,78.8,0,0,0,,0,0,31.7,19.1,144.6,1006.3,62.4,20,300.4,25.8,10,,2015-04-04T06:01:31,2015-04-04T18:15:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-05,33.4,25.7,29,42.4,25.7,34,25,79.5,0,0,0,,0,0,26.6,18.4,122.5,1007,58.6,20,283.1,24.7,10,,2015-04-05T06:00:59,2015-04-05T18:15:00,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-06,33.4,25.6,29,40.2,25.6,33.5,24.7,78.4,0,0,0,,0,0,29.2,17.6,133.3,1007.8,53.7,20,296.8,25.7,10,,2015-04-06T06:00:28,2015-04-06T18:14:57,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-07,33.4,25.7,28.4,42.1,25.7,32.7,24.9,81.6,1.5,100,45.83,rain,0,0,31.7,18.4,131.3,1008.4,41,20,261.2,22.6,9,,2015-04-07T05:59:57,2015-04-07T18:14:54,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-08,30.9,24.9,27.6,36.3,24.9,30.4,24.4,83.4,0.8,100,8.33,rain,0,0,27,18,141.4,1010.2,74.2,20,209.8,18.1,8,,2015-04-08T05:59:27,2015-04-08T18:14:51,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-09,32.2,25.2,28.5,40.6,25.2,32.4,24.7,80.5,0.5,100,20.83,rain,0,0,29.9,18.7,103.1,1009.9,75.6,20,231.8,20,8,,2015-04-09T05:58:56,2015-04-09T18:14:49,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-10,32.9,25.7,28.8,41.7,25.7,33.2,24.5,78.2,0.3,100,12.5,rain,0,0,28.4,15.8,107.9,1010.6,34.3,20,274.9,23.8,9,,2015-04-10T05:58:26,2015-04-10T18:14:46,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-11,32.9,25.4,28.5,41.2,25.4,32.2,24.7,80.4,0.4,100,16.67,rain,0,0,25.9,14.4,118.6,1011.1,31.6,20,281.6,24.2,9,,2015-04-11T05:57:56,2015-04-11T18:14:44,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-12,33.7,25.4,28.4,41.7,25.4,32.1,24.5,80,1.4,100,37.5,rain,0,0,27,15.1,119.4,1012.2,29.8,20,275.2,23.7,10,,2015-04-12T05:57:27,2015-04-12T18:14:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-13,30.4,24.2,27.1,35.5,24.2,29.4,23.7,82,0.7,100,16.67,rain,0,0,19.1,9.4,23.9,1012.2,79.7,20,196.2,16.9,8,,2015-04-13T05:56:58,2015-04-13T18:14:41,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-14,32.2,22.9,27.8,37.6,22.9,30.6,23.3,77.2,1.8,100,25,rain,0,0,22.3,14.8,91.1,1010.5,60.7,20,255.7,22,9,,2015-04-14T05:56:29,2015-04-14T18:14:39,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-15,31.2,25.2,27.3,38.7,25.2,29.7,24.2,84,32.9,100,4.17,rain,0,0,29.9,15.8,114.3,1010.2,69.1,19.4,249.4,21.6,9,,2015-04-15T05:56:00,2015-04-15T18:14:38,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-16,31.9,24.9,27.5,39.5,24.9,30.2,24.4,83.6,5.2,100,54.17,rain,0,0,24.8,22.3,19.5,1011.3,74.7,20,251.9,21.8,10,,2015-04-16T05:55:32,2015-04-16T18:14:37,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-17,31.7,24.7,28.3,36.9,24.7,31.5,24.2,79.2,1,100,29.17,rain,0,0,27,15.8,336.2,1010.1,50.9,20,271.5,23.5,10,,2015-04-17T05:55:05,2015-04-17T18:14:37,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-18,33.1,24.7,28.7,40,24.7,32.5,24.2,77.2,0.2,100,8.33,rain,0,0,27.4,16.2,349.8,1008.3,58.1,20,280.6,24.3,10,,2015-04-18T05:54:38,2015-04-18T18:14:36,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-19,32.9,24.9,28.9,41.7,24.9,33.4,24.5,77.9,0.3,100,8.33,rain,0,0,24.1,12.2,135.8,1008.3,57.3,20,271.8,23.4,9,,2015-04-19T05:54:11,2015-04-19T18:14:36,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-20,33.1,25.1,28,41.4,25.1,31.6,24.6,82.3,12,100,8.33,rain,0,0,26.3,16.6,129.4,1009.8,92.7,17.5,203.5,17.4,7,,2015-04-20T05:53:45,2015-04-20T18:14:37,0.05,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-21,31.9,24.2,27.8,40.7,24.2,30.7,24.3,82.3,2,100,4.17,rain,0,0,28.1,14.8,149.5,1010,78.6,20,247.7,21.5,9,,2015-04-21T05:53:19,2015-04-21T18:14:37,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-22,32.7,24.7,28.5,41.1,24.7,32.2,24.3,78.3,0.4,100,12.5,rain,0,0,22,13.3,138.2,1009.7,78.9,21,266.1,22.9,9,,2015-04-22T05:52:54,2015-04-22T18:14:38,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-23,33.7,26.2,29.3,41.6,26.2,34.3,24.8,77.2,0.8,100,12.5,rain,0,0,27,13.7,154,1009.6,54.2,20,272.3,23.6,8,,2015-04-23T05:52:30,2015-04-23T18:14:40,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-24,33.7,24.9,29.1,43.3,24.9,33.9,24.4,76.1,0.5,100,12.5,rain,0,0,24.5,14.8,139.8,1010,27.7,20,295.6,25.7,9,,2015-04-24T05:52:06,2015-04-24T18:14:42,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-25,32.7,25.7,28.6,39.2,25.7,32.5,24.3,78.1,0.3,100,8.33,rain,0,0,22.7,14.8,185.7,1009.6,64.9,20,279.2,24.1,9,,2015-04-25T05:51:42,2015-04-25T18:14:44,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-26,33.4,25.4,28.5,41.1,25.4,32.6,24.7,80.5,2.9,100,41.67,rain,0,0,27.4,15.1,127.4,1009.8,46,20,268.1,23.2,9,,2015-04-26T05:51:19,2015-04-26T18:14:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-27,33.4,25.4,28.9,40.2,25.4,32.3,24.2,77,0.1,100,4.17,rain,0,0,29.5,15.5,127.4,1010.3,26.7,20,282,24.3,10,,2015-04-27T05:50:57,2015-04-27T18:14:49,0.28,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-28,33.9,25.2,28.9,42,25.2,33,24.4,77.5,0.3,100,12.5,rain,0,0,24.1,13.3,129.9,1010.2,17.6,20,279.2,24.1,10,,2015-04-28T05:50:35,2015-04-28T18:14:52,0.31,Rain,Clear conditions throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-29,33.9,25.2,28.9,42.3,25.2,33.5,24.8,79.2,1.3,100,29.17,rain,0,0,29.2,18.4,151.5,1010,36.6,20,280.6,24.1,9,,2015-04-29T05:50:14,2015-04-29T18:14:56,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Trincomalee, Sri Lanka",2015-04-30,34.7,24.7,28.9,43.4,24.7,32.5,24,75.7,1.4,100,8.33,rain,0,0,25.2,9.7,211.9,1010.4,69.8,20,261.7,22.5,9,,2015-04-30T05:49:54,2015-04-30T18:15:00,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"remote,43418099999"
"Vavuniya, Sri Lanka",2015-03-22,33.9,22.1,27.5,37.8,22.1,29,22.6,77,0,0,0,,0,0,29.2,12.6,88.7,1012.6,17.1,20,302.9,26.1,10,,2015-03-22T06:11:23,2015-03-22T18:18:46,0.06,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-03-23,34.9,22,27.9,36.9,22,29.1,21.8,73.2,0,0,0,,0,0,24.5,9,109.9,1011.1,7.9,20,311.8,26.9,10,,2015-03-23T06:10:50,2015-03-23T18:18:43,0.1,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-03-24,34.2,21.9,27.7,37.2,21.9,29.1,22,74.1,0,0,0,,0,0,23.4,10.1,112.2,1010.6,10.8,20,302.5,26.1,10,,2015-03-24T06:10:17,2015-03-24T18:18:40,0.13,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-03-25,34.2,22.6,27.9,37.5,22.6,29.7,22,73.1,0,0,0,,0,0,26.6,9.4,104.2,1010.8,6.6,20,307.4,26.6,10,,2015-03-25T06:09:45,2015-03-25T18:18:36,0.16,Clear,Clear conditions throughout the day.,clear-day,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-03-26,33.8,23.7,28.1,40.2,23.7,31.2,23.8,79.2,0.9,100,12.5,rain,0,0,35.6,16.2,80.7,1012.1,41,20,252.1,21.9,10,,2015-03-26T06:09:12,2015-03-26T18:18:33,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-03-27,31.6,24.6,27.1,38,24.6,29.1,24.3,85.4,36.53,100,25,rain,0,0,37.4,16.9,68.8,1012.5,55.7,20,231.8,20.1,8,,2015-03-27T06:08:39,2015-03-27T18:18:29,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-03-28,32.5,24.2,28.2,39.6,24.2,31.5,24.3,80.1,0.021,100,4.17,rain,0,0,32.8,15.1,75.1,1011.6,53.7,19.7,224.5,19.2,8,,2015-03-28T06:08:07,2015-03-28T18:18:25,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-03-29,33.1,24.2,28,39.5,24.2,31,24.1,80.7,0.108,100,8.33,rain,0,0,32.8,13.3,87.2,1010.3,54.6,20,237,20.5,8,,2015-03-29T06:07:34,2015-03-29T18:18:22,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-03-30,34.2,24.9,28.6,40.3,24.9,31.9,24.4,79.5,3.6,100,29.17,rain,0,0,32.8,13,100.6,1010.2,51.8,20,246.1,21.2,8,,2015-03-30T06:07:01,2015-03-30T18:18:18,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-03-31,32.7,24.5,28.3,40.2,24.5,31.9,24.4,80.7,191.623,100,4.17,rain,0,0,29.9,10.8,95.3,1010.5,50.3,20,226.3,19.4,9,,2015-03-31T06:06:29,2015-03-31T18:18:15,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-01,33.7,25,28.2,40.5,25,31.3,24.4,81,0.009,100,8.33,rain,0,0,33.1,11.9,101.9,1010.7,74.7,20,216.7,18.7,8,,2015-04-01T06:05:56,2015-04-01T18:18:12,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-02,33,24.5,28,40.5,24.5,30.8,24.2,81.2,31.494,100,8.33,rain,0,0,19.4,9.9,184.1,1010.3,85.5,17.5,249.9,21.5,9,,2015-04-02T06:05:24,2015-04-02T18:18:08,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-03,34,24.2,28.8,41.6,24.2,32.7,24.4,78.4,3.536,100,12.5,rain,0,0,18.7,7.4,220.6,1008.5,74.6,20,264.6,22.7,9,,2015-04-03T06:04:52,2015-04-03T18:18:05,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-04,35.7,25.5,29.7,42.3,25.5,34,24.4,75,12.704,100,8.33,rain,0,0,25.2,11.2,197.8,1006.5,65.8,20,278,24,10,,2015-04-04T06:04:20,2015-04-04T18:18:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-05,35.4,25.4,29.8,40.4,25.4,33.5,24,73.3,0,0,0,,0,0,22.3,8.6,117.2,1007.2,48.9,20,284.8,24.5,10,,2015-04-05T06:03:49,2015-04-05T18:17:59,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-06,35.6,25.2,30,42.8,25.2,34.2,24,72.4,0.2,100,4.17,rain,0,0,24.8,9,176.3,1007.9,67.7,20,268.3,23.1,9,,2015-04-06T06:03:17,2015-04-06T18:17:56,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-07,34.4,25.1,28.5,41,25.1,31.6,24.2,78.7,0.033,100,12.5,rain,0,0,20.5,7.2,162.6,1008.8,60.3,20,231,20,8,,2015-04-07T06:02:46,2015-04-07T18:17:54,0.6,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-08,30.7,24.4,27.5,37.2,24.4,30,24,81.8,1.6,100,16.67,rain,0,0,22,10.1,203.9,1010.5,84,20,202.2,17.5,7,,2015-04-08T06:02:15,2015-04-08T18:17:51,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-09,33.9,24.9,28.7,39.9,24.9,32.2,24.3,78.3,0.4,100,12.5,rain,0,0,24.8,10.4,100.3,1010.3,75.9,20,216.1,18.7,7,,2015-04-09T06:01:44,2015-04-09T18:17:49,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-10,34.6,24.4,28.7,41.5,24.4,31.6,24,77.4,4.347,100,8.33,rain,0,0,25.6,10.8,98.6,1010.8,38.9,19.3,272.9,23.7,9,,2015-04-10T06:01:14,2015-04-10T18:17:47,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-11,35.1,24.5,29,40.3,24.5,31.9,23.6,74.8,3.524,100,4.17,rain,0,0,19.8,7.9,158.9,1011.3,30.9,20,262.8,22.6,9,,2015-04-11T06:00:44,2015-04-11T18:17:45,0.74,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-12,35.5,24.4,28.2,39.5,24.4,30.8,23.8,79,10.99,100,4.17,rain,0,0,25.9,10.8,156.5,1012.4,41.4,17.5,246.6,21.3,9,,2015-04-12T06:00:14,2015-04-12T18:17:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-13,29.7,24,25.8,33.1,24,26.2,23.6,88.2,26.762,100,20.83,rain,0,0,18.7,4,161,1013,86.3,16.4,130.1,11.1,7,,2015-04-13T05:59:44,2015-04-13T18:17:42,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-14,33.9,22.3,27.2,39.8,22.3,29.4,23.4,82,16.689,100,12.5,rain,0,0,23.4,10.1,86.5,1011,62.1,20,249.6,21.5,9,,2015-04-14T05:59:15,2015-04-14T18:17:41,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-15,32.9,24.8,27.7,38.4,24.8,30.5,24.3,82.9,0.409,100,8.33,rain,0,0,23.4,6.8,120.9,1010.7,73.8,20,232.4,20.1,9,,2015-04-15T05:58:47,2015-04-15T18:17:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-16,32.9,24.1,27.4,39.2,24.1,29.9,24.4,84.7,0.405,100,8.33,rain,0,0,23.4,7.2,47.4,1011.8,80,20,228.8,19.8,8,,2015-04-16T05:58:18,2015-04-16T18:17:39,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-17,34.2,24.2,28.1,39.4,24.2,31.1,24,79.5,4.2,100,29.17,rain,0,0,24.8,8.6,298.4,1010.6,55,20,247.9,21.3,8,,2015-04-17T05:57:51,2015-04-17T18:17:39,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-18,33.8,24.5,28.3,40.2,24.5,31.6,24.2,79.9,0.304,100,8.33,rain,0,0,24.8,10.1,292.2,1008.6,66.1,19.8,256.6,22.2,10,,2015-04-18T05:57:23,2015-04-18T18:17:39,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-19,34.1,24.4,28.9,39.4,24.4,32.3,24.1,76.9,0.4,100,4.17,rain,0,0,20.2,6.5,111.2,1008.7,53.9,20,261.4,22.6,9,,2015-04-19T05:56:56,2015-04-19T18:17:39,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-20,33.5,24.4,28.1,40.9,24.4,31.4,24.5,81.5,0.216,100,8.33,rain,0,0,20.9,9,120,1010.1,89.1,19.7,208,18,7,,2015-04-20T05:56:30,2015-04-20T18:17:40,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-21,34,24.4,27.3,40.9,24.4,29.8,24.6,86.3,51.054,100,20.83,rain,0,0,23.8,10.8,167,1010.6,83.6,17.4,193.5,16.7,7,,2015-04-21T05:56:04,2015-04-21T18:17:41,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-22,33.3,24.2,28.5,42.2,24.2,32.5,24.5,80.3,1.9,100,20.83,rain,0,0,23.8,9,216.8,1010.3,77.9,20,243.9,21.2,8,,2015-04-22T05:55:39,2015-04-22T18:17:42,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-23,34.1,25.9,29,43,25.9,33.3,24.8,78.9,0.5,100,4.17,rain,0,0,24.5,11.2,218.5,1010.2,61.1,20,234.8,20.2,8,,2015-04-23T05:55:14,2015-04-23T18:17:44,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
"Vavuniya, Sri Lanka",2015-04-24,34.7,25,28.7,44.3,25,32.4,24.4,78.8,0.675,100,8.33,rain,0,0,23,8.3,199.2,1010.5,43.7,18.8,260.4,22.5,8,,2015-04-24T05:54:49,2015-04-24T18:17:46,0.18,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43421099999,43415099999,43413099999,43422099999,remote,43418099999"
