name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Polonnaruwa,2021-10-11,31.6,24.1,27.2,34.9,24.1,29.2,22.7,76.9,34.235,100,29.17,rain,0,0,62.6,28.8,251.1,1007.5,88.9,19.2,203.1,17.6,7,,2021-10-11T05:53:16,2021-10-11T17:52:04,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-12,30.8,25.1,27.9,35.5,25.1,30.3,22.8,74.3,0.562,100,20.83,rain,0,0,52.9,23,254.6,1007.1,89.9,20,135.8,11.7,5,,2021-10-12T05:53:14,2021-10-12T17:51:36,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-13,34.4,24.8,28.9,37.9,24.8,31.2,22.4,69.5,0,0,0,,0,0,51.5,24.1,253.9,1006.6,75.6,20,252.7,21.8,9,,2021-10-13T05:53:11,2021-10-13T17:51:09,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-14,35.2,24.6,29.2,39.3,24.6,32,22.7,69.2,0.1,100,4.17,rain,0,0,58.7,26.6,252.9,1005.9,51.6,20,272.6,23.4,9,,2021-10-14T05:53:10,2021-10-14T17:50:42,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-15,35.3,25.4,29.3,38.8,25.4,32.4,22.7,69.2,0.096,100,12.5,rain,0,0,55.1,25.9,245.4,1003.9,82.5,20,254.6,21.8,9,,2021-10-15T05:53:08,2021-10-15T17:50:16,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-16,33.6,23.7,28.4,37.9,23.7,30.9,22.6,72,7.066,100,29.17,rain,0,0,64.8,29.2,236.5,1004.3,74.1,19.9,227.3,19.6,8,,2021-10-16T05:53:08,2021-10-16T17:49:50,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-17,34.8,24.5,28.9,36,24.5,30.7,21.4,65.8,0,0,0,,0,0,64.4,31,245.8,1005.9,73.3,20,270.3,23.4,9,,2021-10-17T05:53:07,2021-10-17T17:49:25,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-18,35.2,25.1,29.1,37.6,25.1,31.6,22.3,68.7,0.446,100,8.33,rain,0,0,55.8,26.6,250.9,1008.1,74.7,20,217.4,18.9,8,,2021-10-18T05:53:08,2021-10-18T17:49:01,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-19,35.8,24.7,28.8,39.4,24.7,31.7,22.9,72,3.893,100,12.5,rain,0,0,40.7,17.3,251.3,1009.8,63.9,19.8,235.9,20.5,9,,2021-10-19T05:53:09,2021-10-19T17:48:37,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-20,33.6,24.1,27.3,39.7,24.1,29.7,23.9,82.7,9.017,100,12.5,rain,0,0,36.4,14.4,164.6,1011.3,74.9,19.8,203.5,17.6,8,,2021-10-20T05:53:10,2021-10-20T17:48:14,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-21,32.4,23.8,27,39.2,23.8,29.3,24.2,85.9,6.255,100,25,rain,0,0,18.4,8.6,298.6,1011.6,72.3,20,232.2,20.1,8,,2021-10-21T05:53:12,2021-10-21T17:47:52,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-22,33.1,23.7,27.2,40.7,23.7,29.7,24.3,85.6,8.577,100,16.67,rain,0,0,18.7,6.1,247.2,1011.9,70.1,20,225,19.3,8,,2021-10-22T05:53:15,2021-10-22T17:47:31,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-23,33.6,22.9,27.3,39.1,22.9,29.3,23.9,83.4,0.736,100,12.5,rain,0,0,25.2,9,271.4,1012.5,51.8,20,245.8,21.2,9,,2021-10-23T05:53:18,2021-10-23T17:47:10,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-24,32.6,23.5,27.1,37.7,23.5,29.1,23.7,82.1,5.09,100,12.5,rain,0,0,38.5,18,264.9,1012.3,73.7,20,238.7,20.6,9,,2021-10-24T05:53:22,2021-10-24T17:46:50,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-25,32.5,24.3,27.7,37.8,24.3,30.3,24.1,82,6.638,100,20.83,rain,0,0,19.8,8.6,322.8,1010.3,92.4,20,186.6,16,7,,2021-10-25T05:53:27,2021-10-25T17:46:31,0.65,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-26,32.3,23.8,26.4,36.9,23.8,27.6,23.7,86.4,19.596,100,25,rain,0,0,24.5,9,284.7,1009.6,91.4,19.2,196.9,17.1,8,,2021-10-26T05:53:32,2021-10-26T17:46:13,0.69,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-27,31.3,23.6,26.1,37.3,23.6,27.6,23.6,86.7,6.42,100,12.5,rain,0,0,24.5,9.4,293.3,1009.6,88.4,19.8,198.2,17.3,7,,2021-10-27T05:53:38,2021-10-27T17:45:55,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-28,31.1,23.5,26,37.6,23.5,27.1,23.9,88.8,22.529,100,25,rain,0,0,26.3,11.9,288.9,1009.1,94.4,18.2,121.4,10.6,5,,2021-10-28T05:53:44,2021-10-28T17:45:39,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-29,33.3,23.9,26.4,40.6,23.9,28,24.3,89.1,23.394,100,33.33,rain,0,0,25.6,7.9,218.7,1009.5,91.8,17.9,179.3,15.5,7,,2021-10-29T05:53:51,2021-10-29T17:45:23,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-30,31.2,23.6,25.7,37,23.6,26.7,23.9,90.7,64.642,100,29.17,rain,0,0,23.4,7.9,59.5,1010.8,85.1,17.7,171.5,14.8,8,,2021-10-30T05:53:59,2021-10-30T17:45:08,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-10-31,30.8,23.5,26,37.9,23.5,27.6,24.3,90.8,22.807,100,25,rain,0,0,20.9,7.9,346.4,1009.7,93.3,19.3,164.3,14.2,8,,2021-10-31T05:54:08,2021-10-31T17:44:54,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-01,31.5,24,26.6,40,24,28.7,24.8,90.4,11.416,100,25,rain,0,0,24.8,6.1,92,1009.3,86.8,19.1,189,16.3,8,,2021-11-01T05:54:17,2021-11-01T17:44:41,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-02,31,24,26.7,37.6,24,28.9,24.7,89.1,9.875,100,25,rain,0,0,24.8,11.2,90.8,1009.3,78.9,20,194.4,16.9,8,,2021-11-02T05:54:27,2021-11-02T17:44:29,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-03,31.6,24.1,26.3,37.7,24.1,27.6,24.2,89,42.192,100,25,rain,0,0,21.6,9,285.2,1009.8,91.3,19.3,215.5,18.6,9,,2021-11-03T05:54:38,2021-11-03T17:44:18,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-04,31,23.9,26.3,36.2,23.9,27.5,24.2,89.1,11.743,100,29.17,rain,0,0,37.8,14.8,273.4,1010.2,78.3,20,167.5,14.5,7,,2021-11-04T05:54:49,2021-11-04T17:44:07,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-05,30.8,23.6,26.5,36.5,23.6,28.1,23.9,86.4,0.347,100,12.5,rain,0,0,33.1,10.1,262.2,1010.1,95.6,20,154.7,13.2,7,,2021-11-05T05:55:01,2021-11-05T17:43:58,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-06,30.5,23.6,26.1,36.8,23.6,27.4,24,88.7,14.559,100,16.67,rain,0,0,36.7,16.9,262,1008.6,89,19.1,182.4,16,8,,2021-11-06T05:55:14,2021-11-06T17:43:50,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-07,28.9,23.5,25.6,34.7,23.5,26.6,23.8,90.1,17.38,100,29.17,rain,0,0,36,16.6,259.4,1008.2,99,18.8,93.4,8.2,5,,2021-11-07T05:55:27,2021-11-07T17:43:42,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-08,26.7,23,24.6,26.7,23,24.6,23.3,93,93.774,100,29.17,rain,0,0,41.4,18.4,265.7,1008.4,99.4,16,78.7,6.8,4,,2021-11-08T05:55:42,2021-11-08T17:43:36,0.12,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-09,28.8,22.8,24.9,33.2,22.8,25.5,23.5,91.8,61.977,100,33.33,rain,0,0,27.4,11.9,292.2,1008.3,98.3,18.3,143.1,12.3,7,,2021-11-09T05:55:57,2021-11-09T17:43:31,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-10,27.2,23.5,25.2,30.4,23.5,25.8,23.5,90.6,11.771,100,33.33,rain,0,0,36.4,20.5,281.4,1007.4,97.3,20,100.4,8.8,5,,2021-11-10T05:56:12,2021-11-10T17:43:26,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-11,31.2,22.9,26.7,35.5,22.9,28.3,23,80.9,0.859,100,25,rain,0,0,34.6,17.6,256.3,1006.2,57.3,19.8,197.5,17.1,7,,2021-11-11T05:56:29,2021-11-11T17:43:23,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-12,29.4,24.3,26.7,33.8,24.3,28.3,23.5,82.9,11.152,100,29.17,rain,0,0,50.4,26.3,241.1,1007.3,75,19.6,177,15.3,8,,2021-11-12T05:56:46,2021-11-12T17:43:21,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-13,29.6,23.7,26,33,23.7,26.8,22.6,81.9,6.702,100,25,rain,0,0,49.7,17.3,242.5,1009.3,91,19.1,155.9,13.5,8,,2021-11-13T05:57:04,2021-11-13T17:43:19,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-14,29.6,23.5,26,34.7,23.5,27.4,23,84,6.519,100,25,rain,0,0,38.5,17.3,243.7,1009.3,93.4,20,141.3,12.2,5,,2021-11-14T05:57:22,2021-11-14T17:43:19,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-15,31.2,24,27,37.3,24,29.2,23.5,81.9,8.857,100,25,rain,0,0,45.7,20.9,244.4,1007.7,83.8,19.9,184.4,15.9,7,,2021-11-15T05:57:41,2021-11-15T17:43:20,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-16,29.4,24.1,26.6,34.3,24.1,27.9,23.7,84.5,0.526,100,25,rain,0,0,41,17.6,247.4,1007.3,91.7,19.9,150.9,13,7,,2021-11-16T05:58:01,2021-11-16T17:43:22,0.39,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-17,29.7,23.5,25.9,34.3,23.5,27,23.8,88.7,23.919,100,20.83,rain,0,0,33.8,14.8,276.6,1008.3,95.2,18.9,153.6,13.2,6,,2021-11-17T05:58:22,2021-11-17T17:43:25,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-18,30.1,22.5,26.2,36.8,22.5,27.8,23.5,85.9,4.435,100,16.67,rain,0,0,36,17.6,263.7,1006.5,88.2,19.7,195.7,17,7,,2021-11-18T05:58:43,2021-11-18T17:43:28,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-19,31.9,23.7,27,36.6,23.7,29.1,23.3,81.1,4.583,100,20.83,rain,0,0,35.3,14.4,229.3,1005.8,63.1,19.8,232.1,20.1,9,,2021-11-19T05:59:05,2021-11-19T17:43:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-20,32.1,23.3,27.4,36.2,23.3,29.2,22.6,75.7,0.02,100,4.17,rain,0,0,38.2,18.4,246,1006.8,52.9,20,239.8,20.9,8,,2021-11-20T05:59:27,2021-11-20T17:43:39,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-21,32.5,20.9,26.3,34.6,20.9,27.4,21.2,75.1,0,0,0,,0,0,34.9,15.1,257.8,1009,35,20,267.3,23,9,,2021-11-21T05:59:51,2021-11-21T17:43:46,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-22,31.2,22.2,26.3,35.7,22.2,27.9,22.6,80.9,1.155,100,4.17,rain,0,0,27.4,11.9,305.1,1009.6,89,20,189.1,16.5,7,,2021-11-22T06:00:14,2021-11-22T17:43:54,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-23,29.2,23.8,25.8,36.1,23.8,26.9,24.2,91.2,27.777,100,29.17,rain,0,0,27,11.2,1.8,1008.8,96.3,19.6,90.3,7.9,5,,2021-11-23T06:00:39,2021-11-23T17:44:03,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-24,27.2,23.5,25,30.9,23.5,25.5,24.1,94.8,53.503,100,33.33,rain,0,0,28.8,11.9,15.6,1008.5,98.5,18.5,92,7.9,3,,2021-11-24T06:01:03,2021-11-24T17:44:13,0.66,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-25,26.3,23.8,24.8,26.3,23.8,24.8,24.1,96,31.168,100,29.17,rain,0,0,29.2,10.4,72.6,1008.3,97.5,17.9,100.8,8.9,5,,2021-11-25T06:01:29,2021-11-25T17:44:23,0.7,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-26,29.8,23.5,25.7,35.4,23.5,27.2,24.4,92.6,13.626,100,25,rain,0,0,19.8,7.6,348.9,1008.6,92.6,19.9,120,10.4,6,,2021-11-26T06:01:55,2021-11-26T17:44:35,0.73,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-27,31.6,23.7,26.4,38.9,23.7,28.6,24.5,89.9,12.08,100,29.17,rain,0,0,20.2,7.9,42.8,1008.6,84.1,20,185.4,15.9,8,,2021-11-27T06:02:21,2021-11-27T17:44:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-28,28.9,23,25.6,34.2,23,27,24.1,91.9,43.394,100,25,rain,0,0,29.2,10.8,95.5,1009.2,94.1,19.5,151.9,13.2,6,,2021-11-28T06:02:48,2021-11-28T17:45:02,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-29,29.5,23.8,26.2,35.1,23.8,27.8,24.2,89.4,10.352,100,20.83,rain,0,0,22,9,98,1010.3,78.6,19.9,143.5,12.4,5,,2021-11-29T06:03:15,2021-11-29T17:45:16,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-11-30,30.8,24,26.5,37.5,24,28.4,24.1,87.6,0.208,100,12.5,rain,0,0,30.2,9.7,106.6,1011,44.3,20,189.2,16.3,7,,2021-11-30T06:03:43,2021-11-30T17:45:32,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-12-01,31,23.6,26.9,35.8,23.6,28.8,23.6,83.1,0,0,0,,0,0,21.6,9,76.7,1010.4,44.8,20,218,18.8,8,,2021-12-01T06:04:11,2021-12-01T17:45:48,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-12-02,30.3,23.3,26.5,36.2,23.3,28.2,23.8,85.5,13.642,100,12.5,rain,0,0,23,9,332.7,1010.4,76.7,19.7,200.1,17.1,7,,2021-12-02T06:04:40,2021-12-02T17:46:06,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-12-03,32.4,23.6,27.4,37.9,23.6,29.7,24,82.8,0.108,100,8.33,rain,0,0,18,7.2,344.7,1010.9,57,19.6,212.7,18.4,8,,2021-12-03T06:05:09,2021-12-03T17:46:24,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-12-04,32.9,23.6,27.6,37.7,23.6,29.9,23.8,81.4,0.053,100,4.17,rain,0,0,17.3,6.1,67.9,1011.3,47.5,20,228.6,19.5,8,,2021-12-04T06:05:38,2021-12-04T17:46:43,0,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-12-05,32.4,24.1,27.4,38.6,24.1,29.7,24.2,83.5,1.093,100,8.33,rain,0,0,15.8,4.3,287.3,1011.4,38.4,19.5,210.9,18.3,7,,2021-12-05T06:06:08,2021-12-05T17:47:03,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-12-06,31.3,24.1,27.1,38.3,24.1,29.4,24.3,85.6,0.585,100,12.5,rain,0,0,17.6,7.2,335,1011,52.3,19.4,211.4,18.2,8,,2021-12-06T06:06:38,2021-12-06T17:47:24,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-12-07,31.4,23.9,26.7,35.7,23.9,28.2,23.4,83.5,2.646,100,4.17,rain,0,0,23,11.2,39.1,1011.1,41.7,20,219.8,19.1,8,,2021-12-07T06:07:08,2021-12-07T17:47:45,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-12-08,30.4,23.3,26.4,36.3,23.3,28,23.9,86.7,7.483,100,12.5,rain,0,0,28.8,11.2,54.3,1011,56.5,19.2,157.6,13.6,5,,2021-12-08T06:07:38,2021-12-08T17:48:07,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
Polonnaruwa,2021-12-09,31.8,23.5,27,34.3,23.5,28.4,22.5,78.3,4.518,100,8.33,rain,0,0,30.2,13.7,81.8,1011.9,58.2,19.7,233,20,8,,2021-12-09T06:08:08,2021-12-09T17:48:30,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43421099999,43444099999,43422099999,remote,43418099999,43436099999"
